time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-28T03:21:44.240Z,17.7988,-66.8576,10,2.94,md,12,246,0.1776,0.12,pr,pr2020028027,2020-01-30T01:40:35.677Z,"19km SSE of Guanica, Puerto Rico",earthquake,0.73,0.53,0.39,7,reviewed,pr,pr
2020-01-28T03:21:38.891Z,60.1369,-152.2859,79.1,1.9,ml,,,,0.23,ak,ak0201acyloh,2020-01-28T03:34:28.721Z,"46km SSE of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-01-28T02:58:07.560Z,35.8886667,-117.7058333,7.16,1.03,ml,15,64,0.0743,0.2,ci,ci39284480,2020-01-28T03:01:53.758Z,"19km ESE of Little Lake, CA",earthquake,0.46,1.24,0.193,13,automatic,ci,ci
2020-01-28T02:57:57.930Z,35.095,-116.9661667,1.56,1.87,ml,19,53,0.2206,0.12,ci,ci39284472,2020-01-28T15:21:48.890Z,"22km NNE of Barstow, CA",earthquake,0.23,1.14,0.192,26,reviewed,ci,ci
2020-01-28T02:57:19.820Z,19.2189999,-155.4160004,33.06,2.27,md,51,139,0.02538,0.14,hv,hv71354887,2020-01-28T03:00:37.620Z,"6km ENE of Pahala, Hawaii",earthquake,0.5,0.58,0.13,25,automatic,hv,hv
2020-01-28T02:47:14.700Z,19.2188339,-155.4360046,31.14,1.98,md,48,130,0.04085,0.14,hv,hv71354877,2020-01-28T02:50:28.560Z,"4km ENE of Pahala, Hawaii",earthquake,0.58,0.92,0.17,18,automatic,hv,hv
2020-01-28T02:35:14.700Z,38.7878333,-122.7621667,2.11,1.56,md,43,65,0.01292,0.04,nc,nc73332726,2020-02-08T00:19:02.727Z,"1km NNW of The Geysers, CA",earthquake,0.13,0.22,0.24,9,reviewed,nc,nc
2020-01-28T02:34:44.450Z,61.8634,-147.7304,24.4,2.1,ml,,,,0.75,ak,ak0201acfyse,2020-01-28T02:39:04.924Z,"59km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-28T02:34:05.500Z,36.0795,-117.8415,1.76,1.09,ml,15,116,0.03951,0.12,ci,ci39284456,2020-01-28T02:37:44.613Z,"10km ENE of Coso Junction, CA",earthquake,0.18,0.22,0.213,18,automatic,ci,ci
2020-01-28T02:19:51.090Z,17.9241,-67.013,6,2.71,md,12,240,0.1269,0.11,pr,pr2020028025,2020-01-29T20:18:02.836Z,"6km SSE of La Parguera, Puerto Rico",earthquake,0.84,0.35,0.35,6,reviewed,pr,pr
2020-01-28T02:15:10.390Z,17.9303,-66.8766,10,2.82,md,12,214,0.0449,0.16,pr,pr2020028004,2020-01-28T10:17:42.378Z,"5km SE of Guanica, Puerto Rico",earthquake,0.98,0.54,0.31,7,reviewed,pr,pr
2020-01-28T02:09:44.730Z,35.6705,-117.5213333,10.67,1.11,ml,16,97,0.09667,0.17,ci,ci39284432,2020-01-28T15:22:05.679Z,"15km ENE of Ridgecrest, CA",earthquake,0.39,0.86,0.151,13,reviewed,ci,ci
2020-01-28T02:09:11.170Z,40.5178333,-123.6253333,24.36,2.01,md,20,76,0.05576,0.09,nc,nc73332721,2020-02-07T15:24:05.334Z,"38km W of Hayfork, CA",earthquake,0.44,0.97,0.127,13,reviewed,nc,nc
2020-01-28T02:03:40.859Z,35.83283333,-97.267,6.67,1.39,ml,67,40,0,0.18,ok,ok2020bxmr,2020-01-28T15:20:42.574Z,"12km S of Langston, Oklahoma",earthquake,,0.4,0.17,29,reviewed,ok,ok
2020-01-28T02:00:28.193Z,58.2049,-151.3546,35.2,2.5,ml,,,,0.55,ak,ak0201ac8n7n,2020-01-28T02:12:27.202Z,"77km NE of Kodiak, Alaska",earthquake,,21.5,,,automatic,ak,ak
2020-01-28T01:59:54.900Z,17.9938,-66.753,5,2.23,ml,12,184,0.1276,0.14,pr,pr2020028003,2020-01-28T02:20:46.663Z,"3km W of Tallaboa, Puerto Rico",earthquake,0.76,0.42,0,0,reviewed,pr,pr
2020-01-28T01:41:27.390Z,19.4165,-155.33,4.17,1.35,md,37,74,0.0255,0.1,hv,hv71354762,2020-01-29T01:39:40.650Z,"9km W of Volcano, Hawaii",earthquake,0.23,0.55,0.182,15,reviewed,hv,hv
2020-01-28T01:40:42.310Z,17.9028,-66.9381,7,2.93,md,12,229,0.0933,0.08,pr,pr2020028024,2020-01-29T20:18:44.924Z,"8km SSW of Guanica, Puerto Rico",earthquake,0.68,0.35,0.34,6,reviewed,pr,pr
2020-01-28T01:36:50.750Z,35.1385,-95.37866667,6.72,2.55,ml,34,210,0.09718092979,0.2,ok,ok2020bxlu,2020-01-28T15:11:50.538Z,"1km NNW of Quinton, Oklahoma",earthquake,,0.5,0.17,12,reviewed,ok,ok
2020-01-28T01:36:02.539Z,43.558,145.9487,78.99,5.5,mb,,102,2.491,0.77,us,us60007huu,2020-02-01T08:45:40.045Z,"39km NE of Nemuro, Japan",earthquake,8.2,6.7,0.044,175,reviewed,us,us
2020-01-28T01:21:50.329Z,51.8724,-177.8685,11.8,1.8,ml,,,,0.48,ak,ak0201abrox3,2020-01-28T17:56:09.116Z,"18km E of Tanaga Volcano, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2020-01-28T01:17:40.510Z,33.5026667,-116.7798333,1.33,1.06,ml,37,32,0.01969,0.22,ci,ci39284384,2020-01-28T01:21:23.150Z,"10km NE of Aguanga, CA",earthquake,0.21,0.33,0.107,27,automatic,ci,ci
2020-01-28T01:17:39.110Z,60.5533,-152.1646,79.3,1.9,ml,,,,0.81,ak,ak0201abqvlx,2020-01-28T01:29:16.088Z,"32km ENE of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-28T01:14:57.200Z,63.0642,-151.9901,9.8,1.7,ml,,,,0.58,ak,ak0201abq9w3,2020-01-28T01:18:43.196Z,"126km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-28T01:13:12.870Z,19.2005005,-155.4234924,31.33,1.73,md,31,154,0.04425,0.15,hv,hv71354712,2020-01-28T01:16:40.040Z,"5km E of Pahala, Hawaii",earthquake,0.67,1.01,0.11,5,automatic,hv,hv
2020-01-28T01:09:25.810Z,19.1448326,-155.4850006,30.68,2.22,md,20,214,0.1038,0.16,hv,hv71354707,2020-01-28T01:12:26.900Z,"6km S of Pahala, Hawaii",earthquake,1.21,1.38,1.27,3,automatic,hv,hv
2020-01-28T01:04:38.640Z,19.4594994,-155.6000061,-1.12,1.81,ml,11,90,0.008056,0.21,hv,hv71354692,2020-01-28T01:10:12.830Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.35,0.08,3,automatic,hv,hv
2020-01-28T00:53:10.990Z,35.8938333,-117.7265,2.13,1.66,ml,25,40,0.08203,0.17,ci,ci39284352,2020-01-28T01:03:28.030Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.35,0.119,26,automatic,ci,ci
2020-01-28T00:44:35.320Z,17.9656,-66.8466,15,3.38,md,12,203,0.034,0.21,pr,pr2020028002,2020-02-03T21:55:14.040Z,"12km SSE of Maria Antonia, Puerto Rico",earthquake,1.01,0.74,0.24,8,reviewed,pr,pr
2020-01-28T00:43:37.381Z,36.8002,71.5836,109.62,4,mb,,100,2.684,0.77,us,us60007hu5,2020-02-03T22:30:35.040Z,"8km NNW of Ishkashim, Tajikistan",earthquake,9.1,10.1,0.099,27,reviewed,us,us
2020-01-28T00:42:16.380Z,33.5,-116.779,1.34,1.14,ml,40,30,0.02169,0.21,ci,ci39284336,2020-01-28T00:46:04.586Z,"10km NE of Aguanga, CA",earthquake,0.21,0.33,0.157,26,automatic,ci,ci
2020-01-28T00:41:00.730Z,51.8528333,-177.82,8.63,2.09,ml,8,148,0.03863,0.08,av,av62130196,2020-01-30T23:40:20.930Z,"22km E of Tanaga Volcano, Alaska",earthquake,0.72,0.33,0.17,9,reviewed,av,av
2020-01-28T00:36:48.350Z,-10.1427,161.039,6.44,4.6,mb,,96,1.283,0.37,us,us70007k3m,2020-02-09T00:04:14.040Z,"102km WNW of Kirakira, Solomon Islands",earthquake,11.9,6,0.173,10,reviewed,us,us
2020-01-28T00:35:35.191Z,58.2172,-154.6916,13.8,1.7,ml,,,,0.7,ak,ak0201ab9ak4,2020-01-30T21:02:14.950Z,"103km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-28T00:34:43.469Z,34.48566667,-97.65533333,6.39,2.08,ml,39,59,0.1862634488,0.24,ok,ok2020bxjs,2020-01-28T16:56:12.024Z,"22km SE of Bray, Oklahoma",earthquake,,0.7,0.22,13,reviewed,ok,ok
2020-01-28T00:33:54.823Z,17.6372,-66.8769,10,2.6,ml,,230,0.366,0.46,us,us70007kay,2020-02-09T01:03:53.040Z,"37km S of Guanica, Puerto Rico",earthquake,1.7,1.9,0.061,35,reviewed,us,us
2020-01-28T00:24:37.580Z,35.0426667,-117.6661667,0.29,1.78,ml,31,54,0.1108,0.23,ci,ci39284320,2020-01-28T00:28:43.827Z,"5km NNW of Boron, CA",quarry blast,0.45,31.61,0.129,29,automatic,ci,ci
2020-01-28T00:16:48.290Z,17.9153,-66.6943,8,3.5,ml,12,209,0.155,0.1,pr,pr2020028000,2020-02-03T22:49:53.845Z,"9km SSE of Tallaboa, Puerto Rico",earthquake,0.58,1.05,0.05,7,reviewed,pr,pr
2020-01-28T00:11:24.240Z,32.6318333,-115.7411667,4.75,1.56,ml,24,131,0.02145,0.19,ci,ci39284304,2020-01-29T18:03:34.331Z,"16km WNW of Progreso, B.C., MX",earthquake,0.3,0.35,0.243,16,reviewed,ci,ci
2020-01-28T00:10:39.374Z,59.8092,-153.013,103.4,2.7,ml,,,,0.6,ak,ak0201ab3y11,2020-02-03T22:49:35.040Z,"64km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-28T00:05:53.440Z,36.6615,-121.2845,5.6,1.87,md,39,66,0.04819,0.06,nc,nc73332696,2020-01-29T05:13:03.178Z,"15km SSE of Tres Pinos, CA",earthquake,0.16,0.5,0.259,33,reviewed,nc,nc
2020-01-28T00:04:39.350Z,19.1851673,-155.4779968,33.35,1.97,md,39,113,0.03319,0.12,hv,hv71354582,2020-01-28T00:07:48.970Z,"2km S of Pahala, Hawaii",earthquake,0.64,0.99,0.13,6,automatic,hv,hv
2020-01-28T00:04:29.530Z,17.979,-66.7558,12,3.34,md,12,192,0.1235,0.16,pr,pr2020028001,2020-02-03T22:51:31.040Z,"2km SW of Tallaboa, Puerto Rico",earthquake,0.9,0.51,0.17,6,reviewed,pr,pr
2020-01-27T23:58:43.880Z,59.7832,-151.3621,45.1,1.3,ml,,,,0.55,ak,ak020191jv2j,2020-02-07T17:56:41.348Z,"6km NW of Fritz Creek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-27T23:46:18.740Z,33.5023333,-116.7796667,1.58,1.53,ml,49,30,0.01997,0.21,ci,ci39284288,2020-01-27T23:57:05.180Z,"10km NE of Aguanga, CA",earthquake,0.19,0.3,0.121,26,automatic,ci,ci
2020-01-27T23:41:14.004Z,61.7723,-149.6922,42.9,2.7,ml,,,,0.49,ak,ak020191g5mz,2020-02-07T17:56:40.252Z,"17km N of Meadow Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-27T23:33:19.625Z,17.8942,-66.9138,15.36,2.9,ml,,225,0.144,0.58,us,us60007hsp,2020-02-03T22:58:52.052Z,"8km S of Guanica, Puerto Rico",earthquake,2.8,2.3,0.064,32,reviewed,us,us
2020-01-27T23:31:25.822Z,50.9001,-179.8517,10,3.8,mb,,225,0.716,0.98,us,us70007k2a,2020-02-08T23:59:00.040Z,"65km SW of Amatignak Island, Alaska",earthquake,3.5,1.8,0.142,13,reviewed,us,us
2020-01-27T23:28:53.000Z,17.9301,-66.9565,11,3.07,md,12,222,0.0894,0.11,pr,pr2020027018,2020-02-03T22:59:51.040Z,"6km SSW of Guanica, Puerto Rico",earthquake,0.79,0.52,0.28,5,reviewed,pr,pr
2020-01-27T23:19:10.721Z,53.1082,-164.6783,26.11,3.3,ml,,210,1.173,0.12,us,us70007k28,2020-02-08T04:57:25.040Z,"135km SSE of Akutan, Alaska",earthquake,4.4,12.9,0.097,14,reviewed,us,us
2020-01-27T23:10:46.894Z,37.4363,-115.5197,3.1,1.3,ml,18,97.67,0.276,0.1495,nn,nn00716045,2020-01-28T02:09:20.790Z,"32km WNW of Alamo, Nevada",earthquake,,3.4,0.34,11,reviewed,nn,nn
2020-01-27T23:06:57.120Z,37.433,-115.5088,10.6,1.1,ml,7,320.1,0.491,0.1254,nn,nn00716049,2020-01-28T02:09:22.015Z,"31km WNW of Alamo, Nevada",earthquake,,11.5,0.33,3,reviewed,nn,nn
2020-01-27T23:01:47.515Z,63.4722,-148.4742,3.9,1.2,ml,,,,0.43,ak,ak0201917nml,2020-02-07T17:56:38.052Z,"25km ENE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-27T22:54:04.610Z,17.9118,-66.8798,10,2.76,md,11,221,0.0633,0.2,pr,pr2020027017,2020-01-29T02:25:25.574Z,"7km SSE of Guanica, Puerto Rico",earthquake,0.97,0.6,0.18,3,reviewed,pr,pr
2020-01-27T22:47:51.292Z,60.8929,-148.6279,19.8,1.8,ml,,,,0.7,ak,ak020190w37d,2020-02-07T17:56:37.192Z,"13km NNE of Whittier, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-01-27T22:42:57.640Z,19.2259998,-155.4335022,31.16,1.81,md,31,128,0.03589,0.14,hv,hv71354447,2020-01-27T22:46:14.480Z,"5km ENE of Pahala, Hawaii",earthquake,0.74,1,0.06,6,automatic,hv,hv
2020-01-27T22:42:45.021Z,60.3504,-152.4226,82.4,2,ml,,,,0.41,ak,ak020190v05z,2020-02-07T17:56:36.278Z,"23km SE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-27T22:41:55.490Z,34.1573333,-117.4385,11.31,2.02,ml,83,35,0.03635,0.17,ci,ci39284248,2020-01-28T16:59:25.850Z,"7km NNE of Fontana, CA",earthquake,0.13,0.21,0.13,72,reviewed,ci,ci
2020-01-27T22:39:38.137Z,59.9001,-151.6186,49.5,1.7,ml,,,,0.47,ak,ak020190ucht,2020-02-07T17:56:35.418Z,"18km NE of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-27T22:36:30.100Z,35.7045,-117.5115,10.79,0.97,ml,17,101,0.1244,0.18,ci,ci39284240,2020-01-28T15:23:53.035Z,"12km SW of Searles Valley, CA",earthquake,0.44,1.04,0.191,12,reviewed,ci,ci
2020-01-27T22:31:53.898Z,50.9197,-179.8212,10,4,mb,,214,0.718,0.87,us,us70007k26,2020-02-10T01:58:26.040Z,"62km SW of Amatignak Island, Alaska",earthquake,2.1,1.9,0.075,48,reviewed,us,us
2020-01-27T22:23:03.030Z,35.8418333,-117.6618333,4.28,1.41,ml,24,46,0.0584,0.2,ci,ci39284224,2020-01-27T22:26:50.514Z,"24km ESE of Little Lake, CA",earthquake,0.31,0.67,0.208,21,automatic,ci,ci
2020-01-27T22:19:05.540Z,36.6483333,-121.2725,4.32,1.55,md,20,87,0.05049,0.07,nc,nc73332641,2020-01-29T03:04:02.403Z,"16km SSE of Tres Pinos, CA",earthquake,0.24,0.78,0.306,14,reviewed,nc,nc
2020-01-27T22:17:31.510Z,33.9735,-116.6603333,9.19,1.71,ml,55,35,0.06567,0.21,ci,ci39284208,2020-01-28T15:24:48.960Z,"11km SW of Morongo Valley, CA",earthquake,0.24,0.67,0.169,25,reviewed,ci,ci
2020-01-27T22:15:39.148Z,62.9476,-148.8124,9.7,1.2,ml,,,,0.4,ak,ak020190p7ee,2020-02-07T17:56:33.995Z,"49km S of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-27T22:15:22.260Z,17.8971,-66.8073,5,2.8,ml,8,232,0.1061,0.05,pr,pr2020027022,2020-01-29T07:05:34.470Z,"10km S of Indios, Puerto Rico",earthquake,0.69,0.33,0,0,reviewed,pr,pr
2020-01-27T22:10:13.091Z,12.1005,-87.6618,35,4.3,mb,,121,0.862,1.06,us,us60007hmn,2020-02-10T01:30:42.040Z,"67km SW of Corinto, Nicaragua",earthquake,3.9,1.9,0.071,57,reviewed,us,us
2020-01-27T22:04:36.430Z,17.9483,-66.8663,14,2.61,md,12,209,0.0297,0.11,pr,pr2020027015,2020-02-05T03:09:46.040Z,"11km S of Indios, Puerto Rico",earthquake,0.76,0.44,0.39,10,reviewed,pr,pr
2020-01-27T21:59:01.726Z,37.4367,-115.5133,10.7,2,ml,29,67.97,0.279,0.1786,nn,nn00716032,2020-01-28T02:09:17.686Z,"31km WNW of Alamo, Nevada",earthquake,,3.6,0.31,17,reviewed,nn,nn
2020-01-27T21:55:07.769Z,35.14083333,-95.37833333,6.51,2.22,ml,33,196,0.09628110636,0.19,ok,ok2020bxem,2020-01-28T15:17:59.282Z,"2km NNW of Quinton, Oklahoma",earthquake,,0.5,0.06,4,reviewed,ok,ok
2020-01-27T21:53:06.095Z,37.4308,-115.5118,2.8,2.1,ml,29,68.85,0.284,0.1773,nn,nn00716030,2020-01-28T02:09:15.505Z,"31km WNW of Alamo, Nevada",earthquake,,2.9,0.33,18,reviewed,nn,nn
2020-01-27T21:51:22.211Z,-24.9937,179.6933,519.05,4.4,mb,,93,4.734,0.98,us,us70007k24,2020-02-07T01:42:38.040Z,"South of the Fiji Islands",earthquake,9.1,7.4,0.091,35,reviewed,us,us
2020-01-27T21:49:55.740Z,36.9788333,-121.6286667,4.47,1.4,md,24,82,0.04411,0.07,nc,nc73332636,2020-02-07T16:35:05.418Z,"6km WSW of Gilroy, CA",earthquake,0.21,0.39,0.255,20,reviewed,nc,nc
2020-01-27T21:39:14.531Z,50.9544,-179.7913,10,2.9,ml,,244,0.711,0.1,us,us70007l1n,2020-02-10T01:29:17.040Z,"58km SW of Amatignak Island, Alaska",earthquake,2.8,2,,,reviewed,us,ak
2020-01-27T21:38:18.410Z,17.997,-66.743,5,2.09,md,8,191,0.1379,0.08,pr,pr2020027052,2020-01-29T10:10:36.936Z,"2km W of Tallaboa, Puerto Rico",earthquake,0.77,0.41,0.33,3,reviewed,pr,pr
2020-01-27T21:36:13.400Z,36.7513333,-121.3556667,9.72,1.14,md,12,150,0.07461,0.07,nc,nc73332631,2020-01-29T02:54:03.333Z,"5km SW of Tres Pinos, CA",earthquake,0.45,0.83,0.254,12,reviewed,nc,nc
2020-01-27T21:35:48.220Z,35.638,-117.4585,4.77,1.08,ml,15,147,0.05148,0.12,ci,ci39284152,2020-01-27T21:39:29.814Z,"15km SSW of Searles Valley, CA",earthquake,0.37,0.54,0.146,13,automatic,ci,ci
2020-01-27T21:32:58.399Z,35.139,-95.38333333,6.72,2.15,ml,46,196,0.09448145951,0.17,ok,ok2020bxdt,2020-01-27T23:05:54.702Z,"2km NNW of Quinton, Oklahoma",earthquake,,0.4,0.22,10,reviewed,ok,ok
2020-01-27T21:29:04.230Z,34.0028333,-116.7951667,9.58,1,ml,29,51,0.03389,0.21,ci,ci39284128,2020-01-27T21:32:49.601Z,"10km N of Cabazon, CA",earthquake,0.38,0.66,0.214,30,automatic,ci,ci
2020-01-27T21:28:57.400Z,38.7891655,-122.7340012,1.71,1.05,md,7,91,0.006291,0.01,nc,nc73332626,2020-01-27T21:53:02.751Z,"2km NE of The Geysers, CA",earthquake,0.37,0.89,0.31,2,automatic,nc,nc
2020-01-27T21:06:44.690Z,17.9145,-66.863,8,3.38,md,12,219,0.0627,0.07,pr,pr2020027011,2020-02-06T02:30:31.040Z,"7km SE of Maria Antonia, Puerto Rico",earthquake,0.78,0.5,0.3,7,reviewed,pr,pr
2020-01-27T21:00:01.340Z,17.8845,-66.816,5,2.74,md,11,224,0.1105,0.16,pr,pr2020027051,2020-02-05T03:12:50.040Z,"15km S of Indios, Puerto Rico",earthquake,0.78,0.4,0.35,7,reviewed,pr,pr
2020-01-27T20:57:53.744Z,31.0091,69.9104,10,4.3,mb,,131,3.596,1.02,us,us60007hjw,2020-01-30T23:03:43.040Z,"18km NNE of Musa Khel Bazar, Pakistan",earthquake,10.1,2,0.103,27,reviewed,us,us
2020-01-27T20:57:05.890Z,-5.4502,150.305,151.7,4.6,mb,,121,2.234,0.55,us,us60007hjx,2020-01-30T23:08:51.040Z,"21km ENE of Kimbe, Papua New Guinea",earthquake,6.1,7.9,0.094,34,reviewed,us,us
2020-01-27T20:54:59.231Z,61.7511,-149.525,10,1.2,ml,,,,0.5,ak,ak02018zqpgl,2020-02-07T17:56:32.510Z,"14km NNW of Tanaina, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-27T20:49:41.860Z,51.0301,-179.7361,14.7,2.4,ml,,,,0.43,ak,ak02018zpmqy,2020-02-07T17:56:43.487Z,"50km WSW of Amatignak Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-01-27T20:48:36.130Z,38.8026657,-122.7809982,2.46,1.03,md,23,52,0.01058,0.03,nc,nc73332616,2020-01-27T20:50:15.568Z,"4km NW of The Geysers, CA",earthquake,0.23,0.44,0.19,5,automatic,nc,nc
2020-01-27T20:46:55.753Z,51.7965,-177.7889,9.4,2.4,ml,,,,0.66,ak,ak02018zp0qq,2020-02-07T17:56:31.747Z,"26km ESE of Tanaga Volcano, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-27T20:44:12.640Z,19.2203331,-155.4194946,31.72,2.03,md,36,141,0.0269,0.13,hv,hv71354292,2020-01-27T21:55:27.242Z,"6km ENE of Pahala, Hawaii",earthquake,0.76,0.94,0.11,4,automatic,hv,hv
2020-01-27T20:43:38.550Z,38.783,-122.7281667,0.97,1.22,md,33,75,0.006693,0.07,nc,nc73332611,2020-02-07T17:50:03.268Z,"2km ENE of The Geysers, CA",earthquake,0.2,0.26,0.229,4,reviewed,nc,nc
2020-01-27T20:43:21.320Z,35.6653333,-117.4933333,10.13,1.08,ml,15,161,0.08265,0.18,ci,ci39284048,2020-01-27T21:13:34.819Z,"14km SW of Searles Valley, CA",earthquake,0.44,0.96,0.168,15,reviewed,ci,ci
2020-01-27T20:31:56.860Z,38.5431667,-122.764,5.64,1.25,md,27,100,0.04598,0.09,nc,nc73332596,2020-01-28T01:49:03.758Z,"4km NNW of Larkfield-Wikiup, CA",earthquake,0.28,0.48,0.171,14,reviewed,nc,nc
2020-01-27T20:30:03.805Z,61.7768,-151.4309,75.1,1.7,ml,,,,0.46,ak,ak02018zlh6t,2020-02-07T17:56:30.175Z,"73km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-27T20:19:06.175Z,66.3129,-157.3002,4.4,1,ml,,,,0.32,ak,ak02018zj4ih,2020-02-07T17:56:42.757Z,"68km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-27T20:13:31.620Z,38.8095,-122.7893333,3.17,1.12,md,41,31,0.004909,0.03,nc,nc73332586,2020-02-07T16:47:03.679Z,"5km NW of The Geysers, CA",earthquake,0.16,0.23,0.218,6,reviewed,nc,nc
2020-01-27T20:08:57.260Z,38.854332,-122.8141632,0.73,1.06,md,17,100,0.0133,0.04,nc,nc73332576,2020-01-27T20:35:03.469Z,"9km WNW of Cobb, CA",earthquake,0.23,0.45,0.06,4,automatic,nc,nc
2020-01-27T20:08:43.290Z,37.4243,-115.4823,0,2.3,ml,31,136.43,0.304,0.1925,nn,nn00716024,2020-01-28T02:09:13.041Z,"28km WNW of Alamo, Nevada",earthquake,,3.6,0.28,20,reviewed,nn,nn
2020-01-27T20:08:17.734Z,51.884,-177.8834,7.1,1.7,ml,,,,0.38,ak,ak02018zgsj1,2020-02-07T17:56:42.072Z,"17km E of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-27T20:07:16.700Z,38.8535004,-122.8156662,0.66,1.19,md,22,90,0.02148,0.04,nc,nc73332571,2020-01-27T22:10:02.866Z,"9km WNW of Cobb, CA",earthquake,0.22,0.47,0.14,5,automatic,nc,nc
2020-01-27T20:05:45.400Z,38.852,-122.8131667,0.9,1.8,md,40,73,0.008382,0.05,nc,nc73332566,2020-02-07T17:20:03.074Z,"8km WNW of Cobb, CA",earthquake,0.14,0.2,0.209,10,reviewed,nc,nc
2020-01-27T19:58:27.120Z,63.5555,-147.4269,3.9,1.4,ml,,,,0.41,ak,ak02018z63gx,2020-02-07T17:56:29.323Z,"78km ENE of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-27T19:43:35.810Z,19.2108326,-155.4156647,33.81,2.21,ml,45,151,0.0316,0.12,hv,hv71354212,2020-01-27T19:49:18.030Z,"6km E of Pahala, Hawaii",earthquake,0.55,0.66,0.09,3,automatic,hv,hv
2020-01-27T19:43:21.760Z,17.9198,-66.9643,10,2.57,md,10,226,0.1015,0.12,pr,pr2020027050,2020-01-30T23:19:37.040Z,"10km SSW of Guanica, Puerto Rico",earthquake,0.83,0.51,0.28,7,reviewed,pr,pr
2020-01-27T19:39:27.129Z,37.4314,-115.5205,8.4,1.2,ml,19,72.59,0.279,0.1714,nn,nn00716018,2020-01-28T02:09:08.027Z,"32km WNW of Alamo, Nevada",earthquake,,19.4,0.21,12,reviewed,nn,nn
2020-01-27T19:20:16.877Z,64.7891,-147.2474,16,1.3,ml,,,,0.43,ak,ak02018yxxfq,2020-02-07T17:55:28.335Z,"6km NE of North Pole, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-27T19:19:57.100Z,35.9893333,-117.9868333,6.16,1.56,ml,24,62,0.08033,0.1,ci,ci39283912,2020-01-28T03:22:25.303Z,"7km SSW of Coso Junction, CA",earthquake,0.19,0.69,0.309,26,reviewed,ci,ci
2020-01-27T19:15:18.380Z,17.9593,-66.8256,14,2.89,md,12,204,0.0559,0.25,pr,pr2020027049,2020-01-30T23:22:46.040Z,"1km WNW of Indios, Puerto Rico",earthquake,0.99,0.85,0.29,8,reviewed,pr,pr
2020-01-27T19:13:23.983Z,-6.2076,152.4972,11.32,5.1,mww,,43,2.03,0.82,us,us60007hgz,2020-01-30T23:56:51.040Z,"201km SSW of Taron, Papua New Guinea",earthquake,6.1,3.7,0.075,17,reviewed,us,us
2020-01-27T19:09:01.030Z,38.8055,-122.8146667,2.04,1.02,md,22,71,0.01533,0.03,nc,nc73332526,2020-01-27T19:52:03.116Z,"6km WNW of The Geysers, CA",earthquake,0.22,0.43,0.1,5,automatic,nc,nc
2020-01-27T19:06:32.920Z,17.7985,-66.8493,6,2.32,md,7,240,0.1791,0.06,pr,pr2020027046,2020-01-29T09:09:45.544Z,"20km SSE of Guanica, Puerto Rico",earthquake,0.59,0.51,0.12,2,reviewed,pr,pr
2020-01-27T19:05:28.820Z,32.6118333,-115.7341667,7.55,2.21,ml,42,119,0.03796,0.25,ci,ci39283896,2020-01-29T17:59:24.340Z,"14km WNW of Progreso, B.C., MX",earthquake,0.35,0.5,0.197,55,reviewed,ci,ci
2020-01-27T19:00:18.800Z,17.9431,-66.8305,9,2.93,md,8,219,0.0583,0.14,pr,pr2020027048,2020-01-29T09:31:37.552Z,"5km SSW of Indios, Puerto Rico",earthquake,0.81,0.5,0.15,3,reviewed,pr,pr
2020-01-27T18:54:06.699Z,60.4848,-153.0313,12.4,1.1,ml,,,,0.46,ak,ak02018yjrf0,2020-02-07T19:08:36.737Z,"15km W of Redoubt Volcano, Alaska",earthquake,,0.1,,,reviewed,ak,ak
